x,y,descripcion,cluster
0.3684089,-1.7200235,"['parte delantera', 'parte trasera']",3
-1.1092421,0.026270138,['parte izquierda'],0
-1.111779,0.02698153,"['parte delantera', 'parte trasera', 'parte derecha']",0
1.3348455,-0.8893649,['parte izquierda'],4
-1.1109362,0.021089349,['parte trasera'],0
1.485601,-0.9535477,"['parte trasera', 'parte izquierda']",4
1.3917791,-2.2171628,['parte delantera'],5
0.7137655,2.3961022,"['parte delantera', 'parte trasera']",6
-1.1041465,0.025621409,"['parte delantera', 'parte trasera']",0
0.554598,-1.8936942,"['parte trasera', 'parte derecha']",3
1.2801055,1.2569128,['parte delantera'],2
0.7569188,-1.8277384,['parte trasera'],3
-1.1109602,0.025230313,['parte trasera'],0
1.0436641,-1.625814,"['parte delantera', 'parte derecha']",5
1.8226594,-0.30226073,['parte delantera'],4
-1.1091535,0.02314654,['parte delantera'],0
1.2888525,2.274027,['parte trasera'],2
-1.1072018,0.027287835,['parte trasera'],0
0.51004004,-0.008794905,['parte trasera'],1
-1.1089336,0.026413219,['parte delantera'],0
-1.1142212,0.02489913,['parte delantera'],0
-1.1084752,0.02353027,"['parte trasera', 'parte izquierda']",0
0.5810229,-0.0068060462,['parte trasera'],1
1.5739638,-3.1154215,"['parte delantera', 'parte trasera']",5
-1.1066234,0.026153335,['parte delantera'],0
-1.1089299,0.027642576,['parte derecha'],0
-1.1073555,0.023930058,['parte trasera'],0
-1.1114753,0.027226849,['parte trasera'],0
1.4090505,1.8736255,"['parte delantera', 'parte izquierda']",2
0.9147104,1.5702884,['parte trasera'],6
0.51628345,-0.06756657,['parte trasera'],1
-1.1076458,0.028306173,['parte izquierda'],0
0.4258498,1.8907691,"['parte derecha', 'parte izquierda']",6
0.58070016,-0.051672738,['parte trasera'],1
1.2440244,2.0936205,"['parte delantera', 'parte trasera']",2
0.45535052,-1.5301042,['parte trasera'],3
-1.110203,0.02719222,"['parte delantera', 'parte derecha']",0
-1.1118813,0.03210683,['parte delantera'],0
-1.1076925,0.026570365,['parte izquierda'],0
1.2579733,1.7744063,['parte delantera'],2
-1.1112847,0.025052967,['parte trasera'],0
0.9251784,-1.9224257,"['parte delantera', 'parte izquierda']",5
-1.113244,0.028644351,"['parte delantera', 'parte izquierda']",0
-1.1092404,0.029436799,['parte izquierda'],0
0.35966882,1.6966765,['parte trasera'],6
0.29540586,-1.4545189,['parte delantera'],3
1.5320386,2.8492024,['parte delantera'],2
1.0020844,0.11561208,['parte delantera'],1
0.49790242,-1.6419175,['parte delantera'],3
0.830572,1.569357,"['parte delantera', 'parte trasera']",6
-1.1145228,0.02855767,['parte delantera'],0
-1.1127404,0.028891385,['parte trasera'],0
0.81781614,-1.1206548,['parte derecha'],3
0.9689889,1.6734455,['parte delantera'],6
0.55643654,-1.4792308,['parte trasera'],3
-1.110427,0.025780264,['parte derecha'],0
0.70589644,-1.2786899,['parte delantera'],3
-1.1068437,0.02509571,['parte delantera'],0
-1.106762,0.024792535,['parte trasera'],0
-1.10697,0.022328326,"['parte delantera', 'parte trasera']",0
0.5737687,-1.3543627,"['parte delantera', 'parte trasera', 'parte izquierda']",3
1.2637345,-3.2875364,['parte izquierda'],5
-1.1094543,0.024597932,"['parte delantera', 'parte izquierda']",0
-1.1081189,0.025578566,"['parte delantera', 'parte trasera', 'parte izquierda']",0
0.5629244,-1.608288,['parte trasera'],3
-1.1089364,0.023164092,['parte trasera'],0
0.78725356,1.6640366,['parte trasera'],6
-1.1113157,0.022699462,['parte delantera'],0
-1.1097928,0.024733916,['parte trasera'],0
0.5645752,-0.07966146,['parte izquierda'],1
0.9984345,-1.2770607,['parte delantera'],3
-1.112352,0.030109389,['parte trasera'],0
-1.1073622,0.025737401,"['parte trasera', 'parte izquierda']",0
2.0699658,-0.25864562,['parte trasera'],4
0.7552733,-1.127953,['parte delantera'],3
1.5011499,-0.76086783,['parte delantera'],4
-1.112754,0.027011255,['parte trasera'],0
-1.1115555,0.027521983,['parte trasera'],0
0.74322265,-0.08314028,"['parte trasera', 'parte izquierda']",1
0.30141476,1.7521245,"['parte delantera', 'parte izquierda']",6
-1.1058414,0.022613999,['parte trasera'],0
-1.1110599,0.026868448,['parte trasera'],0
0.6098291,-1.4552034,['parte delantera'],3
-1.1067715,0.026392106,['parte delantera'],0
0.887969,-0.1601345,['parte derecha'],1
0.5696585,-0.039929144,['parte trasera'],1
0.562216,1.9335115,['parte trasera'],6
-1.1056998,0.023919746,"['parte delantera', 'parte izquierda']",0
0.54979396,-0.12614149,['parte delantera'],1
1.3627024,-0.9936276,"['parte trasera', 'parte izquierda']",4
-1.1099733,0.024453448,['parte delantera'],0
0.9959641,0.34203124,['parte trasera'],7
-1.1124158,0.025026469,"['parte trasera', 'parte izquierda']",0
0.38825762,1.8019123,"['parte delantera', 'parte izquierda']",6
0.5548263,-0.06729449,"['parte delantera', 'parte trasera']",1
0.38956073,-1.6906683,['parte trasera'],3
0.3763665,-1.6594566,['parte derecha'],3
-1.1083921,0.024451027,['parte izquierda'],0
0.9619862,0.14645098,['parte derecha'],1
-1.1118115,0.02474565,['parte trasera'],0
0.66824526,-1.2173884,['parte trasera'],3
-1.1107566,0.030172601,"['parte delantera', 'parte trasera']",0
-1.1107284,0.024804922,['parte izquierda'],0
0.8657615,-2.3224769,['parte trasera'],5
0.53073084,-1.549619,"['parte delantera', 'parte izquierda']",3
1.3781865,-1.3176457,"['parte delantera', 'parte trasera', 'parte derecha', 'parte izquierda']",4
0.8492027,-1.0812201,['parte derecha'],3
0.5708882,0.00821513,['parte delantera'],1
-1.1100057,0.029451998,"['parte delantera', 'parte trasera']",0
0.82717294,-1.8550804,['parte trasera'],5
0.66787654,0.5654812,['parte trasera'],1
-1.1097803,0.02445976,"['parte delantera', 'parte trasera', 'parte derecha']",0
-1.1098166,0.023465697,"['parte delantera', 'parte trasera', 'parte derecha']",0
1.003793,0.8302804,['parte delantera'],7
-1.1101041,0.027794464,"['parte delantera', 'parte trasera']",0
-1.1093509,0.028624907,['parte delantera'],0
0.8606486,1.8612182,['parte delantera'],6
-1.1069312,0.022351544,['parte derecha'],0
0.6454836,0.038926773,"['parte delantera', 'parte izquierda']",1
-1.1090945,0.025150003,"['parte delantera', 'parte derecha']",0
-1.1076202,0.025540572,['parte delantera'],0
1.1293534,-0.0857771,['parte trasera'],1
-1.1093941,0.02764737,"['parte derecha', 'parte izquierda']",0
-1.1079755,0.023766771,['parte trasera'],0
0.4784024,-1.6327126,['parte delantera'],3
-1.1090626,0.022331938,['parte izquierda'],0
0.49267408,-1.5864519,['parte delantera'],3
-1.1109109,0.028542979,['parte trasera'],0
-1.1062851,0.023481723,['parte delantera'],0
0.9220229,1.0366424,['parte trasera'],7
0.9020328,-2.091358,['parte trasera'],5
-1.107198,0.02796834,['parte trasera'],0
-1.1093854,0.02683889,['parte delantera'],0
-1.1082422,0.024909396,['parte delantera'],0
1.7956263,-0.2038732,"['parte delantera', 'parte izquierda']",4
-1.111284,0.02787447,['parte delantera'],0
0.36054522,1.8221263,"['parte delantera', 'parte trasera']",6
0.6449712,-0.0530416,"['parte delantera', 'parte trasera']",1
0.8930206,1.3887489,['parte trasera'],6
1.2800529,-0.58425516,"['parte delantera', 'parte trasera']",4
-1.1085361,0.026877578,['parte derecha'],0
-1.1097169,0.02767575,['parte derecha'],0
0.4580996,1.9066517,['parte izquierda'],6
0.48704094,-0.099919856,['parte derecha'],1
-1.1144586,0.02711509,"['parte derecha', 'parte izquierda']",0
-1.1067947,0.031773675,['parte delantera'],0
1.463657,-1.1523106,['parte trasera'],4
0.5743364,-0.06533257,['parte izquierda'],1
-1.1081717,0.029178979,['parte derecha'],0
0.35633525,-1.6096338,"['parte delantera', 'parte trasera']",3
0.77200204,-1.4971286,['parte delantera'],3
1.0301005,-1.1936098,['parte trasera'],4
1.208189,0.84465206,"['parte trasera', 'parte izquierda']",7
-1.1104368,0.031384252,"['parte trasera', 'parte izquierda']",0
-1.1061581,0.025400503,['parte izquierda'],0
0.55575824,-0.022480503,['parte delantera'],1
0.5839941,-1.4940711,['parte izquierda'],3
0.94837254,-0.8510351,"['parte trasera', 'parte derecha']",4
-1.1121757,0.023678677,"['parte delantera', 'parte izquierda']",0
-1.109417,0.029573388,['parte derecha'],0
-1.1045408,0.027367614,['parte trasera'],0
0.40778646,0.06340928,"['parte delantera', 'parte trasera', 'parte izquierda']",1
0.6884086,-1.4524647,['parte izquierda'],3
0.5370288,-0.028643163,['parte derecha'],1
0.8999517,0.94919825,"['parte derecha', 'parte izquierda']",7
-1.1084328,0.025148101,"['parte delantera', 'parte trasera']",0
-1.1085399,0.025548212,['parte derecha'],0
1.2450173,2.046438,['parte trasera'],2
0.71393496,-1.4177649,"['parte delantera', 'parte trasera', 'parte derecha']",3
0.66751,-1.4197595,['parte delantera'],3
0.7361422,-1.4673505,['parte delantera'],3
0.50083697,-0.078725845,['parte delantera'],1
0.28866127,-1.4140803,"['parte delantera', 'parte trasera']",3
0.59880126,-0.12549177,['parte trasera'],1
0.55777425,-0.032886792,"['parte delantera', 'parte trasera']",1
-1.1097618,0.02509758,['parte delantera'],0
-1.1133826,0.026004385,['parte delantera'],0
0.8132028,1.7292341,['parte delantera'],6
-1.1089656,0.0196013,['parte delantera'],0
-1.1095029,0.027799424,['parte delantera'],0
0.5836236,0.052310847,['parte derecha'],1
-1.107716,0.023680951,['parte trasera'],0
0.75399303,1.6981939,"['colisiona parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",6
-1.1123704,0.023428204,['parte delantera izquierda'],0
0.80851007,-0.12674172,"['su parte trasera', 'parte trasera parte']",1
-1.1075045,0.02208611,"['mi parte delantera', 'parte trasera derecha', 'parte delantera parte', 'delantera parte trasera']",0
-1.11262,0.022051232,"['mi parte delantera', 'colisiona parte trasera']",0
-1.1090262,0.023372216,"['su parte delantera', 'parte delantera parte']",0
-1.1060438,0.026691403,['colisiona parte delantera'],0
1.3178632,-1.7988309,['su parte delantera'],5
-1.1072156,0.02035312,"['su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
-1.1085471,0.023736147,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",0
-1.1110955,0.025481401,"['colisiona parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
-1.112109,0.029047688,"['su parte delantera', 'parte delantera parte']",0
0.7919909,0.048578456,"['parte delantera izquierda', 'parte trasera derecha']",1
0.3784564,-1.6163316,"['su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",3
0.48857567,-1.6861389,"['su parte delantera', 'su parte trasera']",3
1.175966,2.30508,"['colisiona parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",2
1.633627,-2.268573,"['mi parte delantera', 'parte trasera izquierda', 'su parte trasera']",5
0.5606147,-1.4477048,"['colisiona parte delantera', 'parte trasera tercero']",3
1.5870903,-0.28973216,"['su parte delantera', 'parte delantera parte']",4
0.6322141,0.0041516623,"['colisiona parte delantera', 'parte trasera izquierda', 'parte delantera parte']",1
-1.111337,0.026569942,"['parte delantera izquierda', 'su parte delantera']",0
0.6293125,-1.5026207,"['su parte delantera', 'su parte trasera']",3
0.5793558,-1.3749024,"['mi parte delantera', 'parte delantera derecha', 'su parte delantera']",3
-1.1073266,0.02323669,"['mi parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
0.6180344,-0.35642248,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",1
-1.109918,0.026044564,"['colisiona parte trasera', 'parte trasera parte']",0
1.1574565,1.6797755,"['colisiona parte trasera', 'parte trasera parte']",2
-1.1074651,0.030684268,"['colisiona parte trasera', 'parte trasera derecha']",0
-1.1075202,0.026017245,"['mi parte delantera', 'parte delantera derecha', 'su parte delantera']",0
-1.1076561,0.02623253,"['parte delantera derecha', 'su parte delantera']",0
0.6840868,-0.048810493,"['su parte trasera', 'parte trasera parte']",1
-1.105615,0.024554944,"['mi parte delantera', 'parte delantera parte']",0
-1.1081784,0.028552126,"['colisiona parte trasera', 'parte trasera parte']",0
-1.111469,0.023881342,"['parte trasera izquierda', 'parte trasera derecha', 'su parte trasera']",0
-1.1116341,0.026292806,"['mi parte delantera', 'parte delantera parte']",0
-1.1093124,0.026597667,['parte delantera derecha'],0
-1.1100752,0.021479236,['parte delantera parte'],0
-1.1109338,0.02103675,"['mi parte delantera', 'su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
-1.1095995,0.028667303,"['su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
-1.108564,0.019198503,"['parte delantera izquierda', 'colisiona parte delantera']",0
0.86653626,1.2231662,['delantera parte trasera'],6
0.446645,1.8131301,['parte delantera derecha'],6
1.0753224,0.7614389,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",7
-1.1074452,0.022161933,['parte trasera tercero'],0
0.8436265,-1.1439599,"['parte delantera derecha', 'su parte delantera']",3
0.32281598,1.6766043,['su parte trasera'],6
1.3240165,2.083876,"['colisiona parte delantera', 'parte trasera izquierda', 'parte delantera parte', 'delantera parte trasera']",2
0.29089567,-1.4554617,"['su parte delantera', 'parte delantera parte']",3
0.65169305,1.8040049,"['colisiona parte delantera', 'parte trasera parte']",6
1.8988019,1.554036,"['mi parte delantera', 'su parte trasera', 'parte trasera tercero']",2
-1.1123016,0.02383345,"['su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
0.4707766,0.001351302,"['su parte delantera', 'su parte trasera']",1
0.58661586,-0.04773042,"['parte delantera derecha', 'su parte delantera', 'parte trasera izquierda']",1
-1.109425,0.019307949,['parte delantera izquierda'],0
0.77255076,1.7453796,"['parte delantera izquierda', 'colisiona parte delantera']",6
0.89143634,1.5828043,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",6
0.5052574,-0.117079034,['parte delantera izquierda'],1
-1.1093142,0.02173282,['mi parte delantera'],0
-1.1120476,0.029983653,['colisiona parte trasera'],0
-1.109448,0.02556891,['colisiona parte delantera'],0
0.434779,1.8272936,"['mi parte delantera', 'parte delantera derecha', 'parte delantera parte']",6
0.63508207,-0.07242205,['parte trasera tercero'],1
0.56518936,-0.052956995,['su parte delantera'],1
-1.1064426,0.027050134,['su parte delantera'],0
0.21495144,1.6055139,['parte trasera parte'],6
0.5608768,-0.06746586,"['colisiona parte trasera', 'parte trasera derecha']",1
0.60591865,-0.15612623,['su parte delantera'],1
-1.1098244,0.025568498,"['su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
1.1559937,-1.5181506,"['parte delantera derecha', 'su parte delantera']",5
1.6963614,-1.5846862,"['parte delantera derecha', 'parte delantera izquierda', 'su parte delantera']",5
-1.1100177,0.024625715,"['colisiona parte trasera', 'parte trasera derecha']",0
0.4611923,-1.5222594,"['parte delantera izquierda', 'su parte delantera']",3
2.1372602,-0.2465119,['su parte delantera'],4
1.5174793,-0.15171084,['parte delantera izquierda'],4
-1.110072,0.027510883,['parte delantera parte'],0
0.5198174,0.011831777,"['mi parte delantera', 'su parte trasera']",1
-1.112774,0.02484757,"['parte delantera izquierda', 'su parte delantera']",0
0.3068043,1.6765049,['parte trasera derecha'],6
0.36204624,-1.5331576,"['parte delantera izquierda', 'su parte delantera', 'parte delantera parte']",3
0.31599373,1.7950386,['su parte delantera'],6
0.8505434,-0.03920285,"['mi parte delantera', 'su parte trasera']",1
0.92697006,-1.1455864,"['mi parte delantera', 'su parte trasera']",3
-1.1088479,0.02452696,['parte delantera derecha'],0
0.46555504,0.3731064,['mi parte delantera'],1
-1.1124648,0.028116535,"['colisiona parte delantera', 'parte trasera tercero']",0
-1.1106501,0.026011387,"['mi parte delantera', 'su parte delantera']",0
1.2497761,1.4010875,"['colisiona parte trasera', 'parte trasera tercero']",2
0.43801343,-0.02124744,"['parte delantera derecha', 'su parte delantera', 'parte trasera izquierda', 'parte delantera parte', 'delantera parte trasera']",1
-1.1113771,0.025834015,['parte delantera derecha'],0
0.70356107,-1.3471348,"['colisiona parte delantera', 'parte trasera derecha']",3
0.5486066,-0.089349665,"['parte delantera parte', 'delantera parte trasera']",1
0.7211773,-1.9447337,['mi parte delantera'],5
0.5973295,0.028277041,['su parte delantera'],1
0.77972054,-0.002555802,['parte trasera derecha'],1
0.2044779,1.582459,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",6
-1.1102494,0.022970235,"['mi parte delantera', 'su parte trasera']",0
1.2021356,0.12688613,"['colisiona parte trasera', 'parte delantera derecha', 'colisiona parte delantera', 'parte trasera derecha']",7
0.6453947,-0.032595787,['su parte trasera'],1
-1.1128275,0.022310255,"['mi parte delantera', 'parte delantera derecha', 'su parte delantera', 'parte trasera derecha', 'parte delantera parte', 'delantera parte trasera']",0
-1.1082072,0.02299467,"['mi parte delantera', 'parte delantera izquierda', 'parte trasera izquierda', 'su parte trasera']",0
1.2624913,-1.5213635,"['mi parte delantera', 'su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",5
1.1554158,1.4463816,"['su parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",2
0.24077766,-1.5157613,['colisiona parte trasera'],3
1.1914757,1.7930622,"['mi parte delantera', 'parte trasera izquierda', 'su parte trasera']",2
-1.1116483,0.029138414,"['colisiona parte trasera', 'colisiona parte delantera', 'parte delantera parte', 'parte trasera parte', 'delantera parte trasera']",0
-1.1064779,0.028503072,['parte trasera tercero'],0
0.6308295,1.9232016,"['su parte delantera', 'parte trasera izquierda', 'parte delantera parte', 'delantera parte trasera']",6
-1.1101873,0.032594882,['parte delantera derecha'],0
0.8084951,-1.2387534,"['mi parte delantera', 'parte delantera derecha']",3
-1.1105832,0.020169435,['su parte trasera'],0
0.6942866,-0.17225656,['colisiona parte delantera'],1
-1.1103964,0.026237886,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha', 'su parte trasera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",0
0.7548438,-2.1359484,['parte trasera izquierda'],5
-1.1111515,0.026160039,"['colisiona parte trasera', 'parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",0
0.7921194,-0.2146698,['mi parte delantera'],1
-1.1048951,0.026220549,"['parte delantera izquierda', 'colisiona parte delantera', 'parte trasera derecha']",0
-1.1069679,0.020100025,['parte delantera derecha'],0
-1.111969,0.024113603,"['colisiona parte trasera', 'parte trasera tercero']",0
-1.1090502,0.023764605,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1067318,0.02544867,"['su parte trasera', 'parte trasera parte']",0
-1.1100874,0.023442844,"['mi parte delantera', 'su parte trasera']",0
0.5205717,0.03775795,['parte delantera parte'],1
0.37811303,-1.4737045,['parte trasera derecha'],3
-1.1103299,0.023006206,"['colisiona parte trasera', 'parte trasera izquierda']",0
0.652346,-1.3524047,"['colisiona parte trasera', 'parte trasera parte']",3
-1.1054192,0.030347168,"['colisiona parte trasera', 'su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
1.4221622,-1.5159154,['mi parte delantera'],5
-1.1104115,0.029088393,['parte trasera derecha'],0
0.834738,-1.2263521,['parte trasera derecha'],3
-1.1113017,0.02151506,['mi parte delantera'],0
0.48380458,0.0420528,['colisiona parte trasera'],1
0.8182479,1.5854363,['parte trasera derecha'],6
0.805463,0.3707714,['colisiona parte trasera'],1
0.5875459,-0.08704424,['mi parte delantera'],1
-1.1116968,0.020632297,"['colisiona parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1127064,0.028619325,['mi parte delantera'],0
-1.1112527,0.021345394,['mi parte delantera'],0
-1.1086755,0.024778614,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
0.64771503,1.4172306,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",6
1.3931161,2.3120167,"['colisiona parte trasera', 'parte trasera izquierda']",2
-1.1111956,0.02658561,"['parte delantera izquierda', 'colisiona parte delantera']",0
-1.1094452,0.028927846,['parte delantera derecha'],0
-1.1105006,0.02632847,"['colisiona parte trasera', 'parte trasera parte']",0
-1.1089697,0.026043631,['mi parte delantera'],0
0.8777291,-0.21729133,['colisiona parte trasera'],1
0.4053669,1.8521599,"['colisiona parte trasera', 'parte trasera izquierda']",6
0.15519576,-1.4410044,"['mi parte delantera', 'parte delantera izquierda']",3
1.235931,-1.3919604,['parte delantera derecha'],4
-1.1123232,0.028128887,['parte trasera izquierda'],0
0.5734989,-0.088856384,['mi parte delantera'],1
-1.1098274,0.028804472,['parte delantera parte'],0
-1.1047381,0.024961883,['colisiona parte delantera'],0
-1.1095368,0.025814516,['parte delantera derecha'],0
0.86288714,1.2568265,"['colisiona parte delantera', 'parte delantera parte', 'delantera parte trasera']",6
0.5982829,-0.061355866,"['mi parte delantera', 'parte delantera izquierda']",1
-1.1110691,0.023504788,['mi parte delantera'],0
0.4063156,1.8395574,['mi parte delantera'],6
-1.1087478,0.023974987,['mi parte delantera'],0
0.5933629,1.6727755,['su parte trasera'],6
1.6543294,-0.78192323,"['parte trasera derecha', 'delantera parte trasera']",4
-1.1076976,0.026357818,['mi parte delantera'],0
0.69441456,-1.368121,"['parte trasera derecha', 'su parte trasera', 'parte trasera parte']",3
-1.1097741,0.025904229,['su parte trasera'],0
0.5588859,-0.07124605,"['parte trasera derecha', 'su parte trasera']",1
-1.1140453,0.024872696,"['mi parte delantera', 'parte delantera izquierda']",0
0.63634276,-0.11438772,"['parte delantera derecha', 'parte delantera izquierda']",1
-1.111954,0.026949495,['parte delantera derecha'],0
1.2518368,2.4252064,['parte trasera derecha'],2
0.59489787,1.890623,['mi parte delantera'],6
1.3500068,2.2733111,['mi parte delantera'],2
0.5477933,-0.044969052,['colisiona parte trasera'],1
-1.1102153,0.023617918,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
1.4481682,2.1413746,['mi parte delantera'],2
-1.1085621,0.023055807,"['parte trasera izquierda', 'parte trasera derecha']",0
1.3817809,1.6521877,"['parte trasera izquierda', 'delantera parte trasera']",2
-1.1072166,0.024900036,"['colisiona parte trasera', 'parte trasera izquierda']",0
-1.111556,0.027784541,['colisiona parte trasera'],0
1.2409617,-1.2978439,['mi parte delantera'],4
-1.111267,0.024339266,"['parte delantera izquierda', 'su parte delantera']",0
-1.1106911,0.029998075,['parte delantera izquierda'],0
0.57670516,1.5790344,"['colisiona parte trasera', 'parte trasera izquierda', 'parte trasera derecha']",6
0.71897674,1.7886189,['colisiona parte trasera'],6
0.8923346,-0.1359926,['mi parte delantera'],1
0.81866914,-1.4273385,['mi parte delantera'],3
-1.1086999,0.026549488,['su parte delantera'],0
1.1612437,1.7797,['su parte delantera'],2
-1.1082933,0.026177334,"['parte trasera derecha', 'parte trasera parte']",0
0.8812528,1.7875814,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",6
-1.108347,0.02336494,['colisiona parte trasera'],0
-1.1124907,0.026267106,"['mi parte delantera', 'parte trasera parte']",0
0.6230892,1.9342937,['parte trasera derecha'],6
0.5958615,-0.039160684,"['parte delantera derecha', 'parte trasera derecha']",1
0.5806601,0.009642989,"['colisiona parte trasera', 'parte trasera parte']",1
0.58006144,0.014071816,"['parte delantera derecha', 'parte trasera izquierda']",1
1.3568211,-2.8301246,"['parte delantera izquierda', 'su parte delantera']",5
-1.1136503,0.025292573,"['mi parte delantera', 'su parte delantera']",0
0.6149384,-0.03587846,"['parte trasera derecha', 'delantera parte trasera']",1
1.1553332,0.761354,"['colisiona parte trasera', 'parte delantera derecha', 'parte trasera parte']",7
-1.108487,0.023957942,"['mi parte delantera', 'colisiona parte trasera', 'parte delantera derecha', 'parte trasera izquierda']",0
2.3500366,-0.003971878,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera tercero']",7
0.58633703,2.1792877,['mi parte delantera'],6
-1.110472,0.027905798,['colisiona parte trasera'],0
1.3190013,1.6596415,"['parte delantera izquierda', 'colisiona parte delantera', 'parte trasera derecha']",2
2.0362267,-0.24112335,"['parte delantera derecha', 'colisiona parte delantera']",4
0.70868635,1.6119791,['parte trasera derecha'],6
-1.1087636,0.029177062,"['colisiona parte trasera', 'parte trasera tercero']",0
-1.1067541,0.025502518,"['mi parte delantera', 'parte delantera izquierda', 'parte trasera derecha', 'su parte trasera']",0
-1.113429,0.029602315,"['parte trasera derecha', 'su parte trasera']",0
-1.1074698,0.022275366,['parte delantera derecha'],0
-1.1129719,0.020623459,"['mi parte delantera', 'parte delantera derecha', 'parte delantera izquierda']",0
0.33354595,1.7619892,['mi parte delantera'],6
0.7952266,-1.3875395,['mi parte delantera'],3
-1.112677,0.02501724,['mi parte delantera'],0
0.8240146,1.6556932,['mi parte delantera'],6
0.33302566,-1.4546049,['colisiona parte delantera'],3
-1.1079684,0.025317447,"['parte trasera derecha', 'su parte trasera']",0
0.88340306,-2.0402188,['su parte trasera'],5
0.92938817,1.6349303,"['mi parte delantera', 'parte delantera izquierda']",6
-1.1076381,0.02371422,['mi parte delantera'],0
0.5631435,-0.017504953,"['colisiona parte trasera', 'parte trasera izquierda']",1
0.892466,1.5035776,['parte trasera izquierda'],6
-1.1119322,0.026877377,"['parte delantera derecha', 'colisiona parte delantera']",0
1.0906426,0.41581145,"['mi parte delantera', 'parte delantera izquierda', 'parte trasera derecha', 'parte delantera parte']",7
0.6087373,-0.007850114,['parte trasera derecha'],1
0.42931807,1.6988931,['mi parte delantera'],6
0.36257893,-1.4990906,"['parte delantera izquierda', 'colisiona parte delantera']",3
0.7973448,-1.3985237,['parte trasera parte'],3
0.8376262,-0.19526948,['parte trasera derecha'],1
-1.1090965,0.025994377,"['colisiona parte trasera', 'parte trasera derecha']",0
1.1945926,-0.79654586,"['mi parte delantera', 'delantera parte trasera']",4
0.73946995,1.9582927,"['parte delantera izquierda', 'colisiona parte delantera']",6
-1.1118004,0.028318625,['mi parte delantera'],0
0.8872283,-1.1267576,['mi parte delantera'],3
1.0777717,-1.4902653,['parte delantera derecha'],3
-1.1099563,0.025417086,"['parte delantera izquierda', 'su parte delantera']",0
0.5654732,-0.10876769,['su parte delantera'],1
-1.107894,0.02651269,['mi parte delantera'],0
-1.1099402,0.025691917,['parte trasera izquierda'],0
1.2509392,-0.1260847,['mi parte delantera'],1
-1.1101798,0.02370416,['parte trasera tercero'],0
0.89375305,1.5540788,['parte trasera izquierda'],6
0.6724576,1.8521496,['su parte delantera'],6
1.6448761,-2.4495425,"['colisiona parte trasera', 'su parte trasera']",5
-1.1123074,0.024266455,['colisiona parte trasera'],0
-1.109711,0.025434472,['mi parte delantera'],0
0.5501229,1.5440753,['su parte trasera'],6
-1.1085408,0.022292258,['mi parte delantera'],0
0.72050303,-1.6030288,['mi parte delantera'],3
-1.1088209,0.025704008,['mi parte delantera'],0
1.1414412,-2.266004,['mi parte delantera'],5
0.929967,-1.5995624,['parte delantera derecha'],3
0.24226357,-1.2509499,['parte trasera izquierda'],3
-1.1069645,0.025714498,['colisiona parte trasera'],0
-1.1056247,0.028448462,['colisiona parte trasera'],0
0.5838063,0.0013665848,"['parte delantera izquierda', 'su parte delantera']",1
-1.111565,0.023078123,['mi parte delantera'],0
0.502501,-0.10386909,['parte trasera izquierda'],1
-1.1070887,0.026668077,['colisiona parte delantera'],0
-1.1126451,0.025258554,"['parte delantera izquierda', 'parte trasera izquierda', 'parte trasera derecha']",0
1.0501255,-0.49127188,['parte delantera derecha'],4
-1.1082431,0.024259226,"['colisiona parte trasera', 'parte trasera parte']",0
0.8526488,-1.6922209,"['mi parte delantera', 'colisiona parte trasera', 'parte trasera tercero']",3
0.7445284,-0.045267127,['parte delantera derecha'],1
